RPM,Temperature
,
000192,0018
000192,0018
000192,0018
000192,0018
000192,0018
000192,0018
000192,0018
000192,0018
000192,0018
000192,0018
000000,0018
002171,0019
003471,0019
004399,0000
005171,0020
005638,0020
005980,0021
005664,0021
005392,0021
005186,0022
004982,0022
004786,0022
004745,0023
004710,0023
004675,0024
004544,0024
004414,0024
004524,0024
004399,0024
004409,0025
004404,0025
004374,0025
004389,0024
004369,0025
004364,0025
004379,0025
004364,0025
004384,0025
