RPM,Temperature
,
000192,0018
000192,0018
000192,0018
000192,0018
000192,0018
000192,0018
000192,0018
000192,0018
000192,0018
000192,0018
009182,0018
000000,0019
003481,0019
004374,0019
004781,0020
005372,0020
005468,0020
000000,0021
004806,0021
004549,0021
004283,0021
004238,0022
004097,0022
003972,0022
003967,0023
000000,0024
000000,0024
